< 0, 0, 0 >
< 59.3374, 0, 250.672 >
< 59.3374, 0, 250.672 >
< 60.2645, 0, 250.672 >
< 60.2645, 0, 251.781 >
< 62.1188, 0, 252.891 >
< 63.046, 0, 254 >
< 62.1188, 0, 255.109 >
< 62.1188, 0, 255.109 >
< 63.046, 0, 257.327 >
< 63.046, 0, 257.327 >
< 63.046, 0, 259.546 >
< 63.046, 0, 260.655 >
< 63.046, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 59.3374, 0, 261.764 >
< 56.5559, 0, 262.873 >
< 56.5559, 0, 262.873 >
< 56.5559, 0, 263.982 >
< 56.5559, 0, 263.982 >
< 54.7016, 0, 263.982 >
< 56.5559, 0, 263.982 >
< 56.5559, 0, 263.982 >
< 56.5559, 0, 263.982 >
< 56.5559, 0, 263.982 >
< 58.4102, 0, 262.873 >
< 58.4102, 0, 262.873 >
< 58.4102, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 59.3374, 0, 261.764 >
< 59.3374, 0, 261.764 >
< 59.3374, 0, 261.764 >
< 59.3374, 0, 260.655 >
< 59.3374, 0, 260.655 >
< 59.3374, 0, 260.655 >
< 59.3374, 0, 260.655 >
< 58.4102, 0, 260.655 >
< 58.4102, 0, 260.655 >
< 58.4102, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 58.4102, 0, 260.655 >
< 58.4102, 0, 259.546 >
< 59.3374, 0, 259.546 >
< 59.3374, 0, 259.546 >
< 59.3374, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 59.3374, 0, 259.546 >
< 59.3374, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 62.1188, 0, 259.546 >
< 62.1188, 0, 259.546 >
< 63.046, 0, 258.436 >
< 63.046, 0, 258.436 >
< 63.046, 0, 258.436 >
< 64.9003, 0, 258.436 >
< 64.9003, 0, 258.436 >
< 65.8274, 0, 258.436 >
< 65.8274, 0, 258.436 >
< 66.7545, 0, 258.436 >
< 66.7545, 0, 258.436 >
< 68.6088, 0, 258.436 >
< 68.6088, 0, 258.436 >
< 68.6088, 0, 258.436 >
< 69.536, 0, 258.436 >
< 69.536, 0, 258.436 >
< 69.536, 0, 258.436 >
< 69.536, 0, 258.436 >
< 70.4631, 0, 258.436 >
< 70.4631, 0, 258.436 >
< 72.3174, 0, 258.436 >
< 72.3174, 0, 258.436 >
< 72.3174, 0, 258.436 >
< 72.3174, 0, 258.436 >
< 73.2446, 0, 258.436 >
< 73.2446, 0, 258.436 >
< 73.2446, 0, 258.436 >
< 73.2446, 0, 258.436 >
< 73.2446, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 75.0989, 0, 258.436 >
< 76.026, 0, 258.436 >
< 76.026, 0, 258.436 >
< 77.8803, 0, 258.436 >
< 77.8803, 0, 258.436 >
< 78.8074, 0, 258.436 >
< 78.8074, 0, 258.436 >
< 79.7346, 0, 258.436 >
< 79.7346, 0, 258.436 >
< 81.5889, 0, 258.436 >
< 81.5889, 0, 258.436 >
< 82.516, 0, 258.436 >
< 82.516, 0, 257.327 >
< 84.3703, 0, 257.327 >
< 84.3703, 0, 257.327 >
< 85.2975, 0, 257.327 >
< 85.2975, 0, 257.327 >
< 85.2975, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 86.2246, 0, 257.327 >
< 88.0789, 0, 257.327 >
< 89.0061, 0, 257.327 >
< 89.0061, 0, 257.327 >
< 89.0061, 0, 257.327 >
< 89.9332, 0, 257.327 >
< 89.9332, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 94.5689, 0, 257.327 >
< 94.5689, 0, 257.327 >
< 94.5689, 0, 257.327 >
< 94.5689, 0, 257.327 >
< 96.4232, 0, 257.327 >
< 96.4232, 0, 256.218 >
< 96.4232, 0, 256.218 >
< 98.2775, 0, 256.218 >
< 98.2775, 0, 256.218 >
< 98.2775, 0, 256.218 >
< 98.2775, 0, 256.218 >
< 98.2775, 0, 256.218 >
< 100.132, 0, 256.218 >
< 100.132, 0, 256.218 >
< 100.132, 0, 256.218 >
< 101.059, 0, 256.218 >
< 101.059, 0, 256.218 >
< 101.059, 0, 256.218 >
< 102.913, 0, 256.218 >
< 102.913, 0, 256.218 >
< 102.913, 0, 256.218 >
< 103.84, 0, 256.218 >
< 103.84, 0, 256.218 >
< 103.84, 0, 255.109 >
< 104.768, 0, 255.109 >
< 104.768, 0, 255.109 >
< 106.622, 0, 255.109 >
< 106.622, 0, 255.109 >
< 106.622, 0, 255.109 >
< 107.549, 0, 255.109 >
< 106.622, 0, 255.109 >
< 106.622, 0, 256.218 >
< 107.549, 0, 256.218 >
< 107.549, 0, 256.218 >
< 109.403, 0, 255.109 >
< 109.403, 0, 255.109 >
< 109.403, 0, 255.109 >
< 112.185, 0, 255.109 >
< 113.112, 0, 255.109 >
< 113.112, 0, 255.109 >
< 114.039, 0, 255.109 >
< 115.893, 0, 255.109 >
< 115.893, 0, 255.109 >
< 115.893, 0, 255.109 >
< 115.893, 0, 255.109 >
< 115.893, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 118.675, 0, 255.109 >
< 119.602, 0, 256.218 >
< 121.456, 0, 256.218 >
< 121.456, 0, 256.218 >
< 122.383, 0, 255.109 >
< 126.092, 0, 255.109 >
< 127.946, 0, 255.109 >
< 128.873, 0, 255.109 >
< 128.873, 0, 255.109 >
< 128.873, 0, 255.109 >
< 128.873, 0, 255.109 >
< 128.873, 0, 256.218 >
< 128.873, 0, 256.218 >
< 128.873, 0, 256.218 >
< 130.728, 0, 256.218 >
< 130.728, 0, 255.109 >
< 131.655, 0, 255.109 >
< 132.582, 0, 255.109 >
< 132.582, 0, 255.109 >
< 139.072, 0, 254 >
< 140.926, 0, 254 >
< 140.926, 0, 254 >
< 143.708, 0, 254 >
< 144.635, 0, 254 >
< 144.635, 0, 254 >
< 145.562, 0, 254 >
< 145.562, 0, 254 >
< 147.416, 0, 254 >
< 147.416, 0, 254 >
< 147.416, 0, 254 >
< 148.343, 0, 254 >
< 148.343, 0, 254 >
< 148.343, 0, 254 >
< 150.198, 0, 254 >
< 150.198, 0, 254 >
< 151.125, 0, 254 >
< 151.125, 0, 254 >
< 151.125, 0, 255.109 >
< 151.125, 0, 254 >
< 151.125, 0, 254 >
< 151.125, 0, 255.109 >
< 151.125, 0, 255.109 >
< 152.052, 0, 255.109 >
< 152.052, 0, 254 >
< 62.1188, 0, 230.707 >
< 56.5559, 0, 240.69 >
< 54.7016, 0, 241.799 >
< 54.7016, 0, 242.908 >
< 54.7016, 0, 242.908 >
< 54.7016, 0, 242.908 >
< 54.7016, 0, 244.017 >
< 52.8473, 0, 245.126 >
< 52.8473, 0, 246.236 >
< 52.8473, 0, 246.236 >
< 52.8473, 0, 247.345 >
< 52.8473, 0, 248.454 >
< 52.8473, 0, 248.454 >
< 51.9202, 0, 249.563 >
< 51.9202, 0, 249.563 >
< 51.9202, 0, 250.672 >
< 51.9202, 0, 251.781 >
< 51.9202, 0, 251.781 >
< 50.0659, 0, 252.891 >
< 48.2116, 0, 254 >
< 51.9202, 0, 254 >
< 52.8473, 0, 254 >
< 52.8473, 0, 254 >
< 54.7016, 0, 254 >
< 52.8473, 0, 254 >
< 51.9202, 0, 254 >
< 51.9202, 0, 254 >
< 51.9202, 0, 254 >
< 52.8473, 0, 254 >
< 54.7016, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 254 >
< 56.5559, 0, 255.109 >
< 58.4102, 0, 255.109 >
< 58.4102, 0, 255.109 >
< 58.4102, 0, 255.109 >
< 58.4102, 0, 256.218 >
< 58.4102, 0, 256.218 >
< 58.4102, 0, 256.218 >
< 58.4102, 0, 257.327 >
< 58.4102, 0, 257.327 >
< 58.4102, 0, 257.327 >
< 58.4102, 0, 257.327 >
< 59.3374, 0, 257.327 >
< 59.3374, 0, 257.327 >
< 59.3374, 0, 258.436 >
< 59.3374, 0, 258.436 >
< 59.3374, 0, 258.436 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 260.655 >
< 60.2645, 0, 261.764 >
< 60.2645, 0, 261.764 >
< 60.2645, 0, 261.764 >
< 60.2645, 0, 261.764 >
< 60.2645, 0, 261.764 >
< 62.1188, 0, 262.873 >
< 62.1188, 0, 262.873 >
< 62.1188, 0, 262.873 >
< 63.046, 0, 263.982 >
< 63.046, 0, 263.982 >
< 63.046, 0, 263.982 >
< 63.046, 0, 263.982 >
< 64.9003, 0, 265.091 >
< 64.9003, 0, 265.091 >
< 64.9003, 0, 265.091 >
< 65.8274, 0, 265.091 >
< 65.8274, 0, 266.201 >
< 65.8274, 0, 266.201 >
< 65.8274, 0, 266.201 >
< 66.7545, 0, 266.201 >
< 66.7545, 0, 266.201 >
< 68.6088, 0, 266.201 >
< 68.6088, 0, 266.201 >
< 68.6088, 0, 266.201 >
< 68.6088, 0, 267.31 >
< 69.536, 0, 267.31 >
< 69.536, 0, 267.31 >
< 69.536, 0, 267.31 >
< 70.4631, 0, 268.419 >
< 70.4631, 0, 268.419 >
< 70.4631, 0, 268.419 >
< 72.3174, 0, 268.419 >
< 72.3174, 0, 268.419 >
< 72.3174, 0, 268.419 >
< 73.2446, 0, 268.419 >
< 73.2446, 0, 269.528 >
< 73.2446, 0, 269.528 >
< 75.0989, 0, 269.528 >
< 75.0989, 0, 269.528 >
< 76.026, 0, 269.528 >
< 76.026, 0, 269.528 >
< 76.026, 0, 269.528 >
< 77.8803, 0, 269.528 >
< 77.8803, 0, 269.528 >
< 77.8803, 0, 269.528 >
< 78.8074, 0, 269.528 >
< 78.8074, 0, 270.637 >
< 78.8074, 0, 270.637 >
< 79.7346, 0, 270.637 >
< 79.7346, 0, 270.637 >
< 79.7346, 0, 270.637 >
< 81.5889, 0, 270.637 >
< 81.5889, 0, 271.746 >
< 81.5889, 0, 271.746 >
< 82.516, 0, 271.746 >
< 82.516, 0, 271.746 >
< 84.3703, 0, 271.746 >
< 88.0789, 0, 272.856 >
< 89.0061, 0, 271.746 >
< 89.9332, 0, 271.746 >
< 89.9332, 0, 271.746 >
< 91.7875, 0, 272.856 >
< 91.7875, 0, 272.856 >
< 91.7875, 0, 272.856 >
< 91.7875, 0, 272.856 >
< 91.7875, 0, 273.965 >
< 91.7875, 0, 273.965 >
< 91.7875, 0, 273.965 >
< 91.7875, 0, 275.074 >
< 91.7875, 0, 275.074 >
< 91.7875, 0, 275.074 >
< 94.5689, 0, 275.074 >
< 94.5689, 0, 275.074 >
< 94.5689, 0, 275.074 >
< 94.5689, 0, 275.074 >
< 96.4232, 0, 275.074 >
< 96.4232, 0, 275.074 >
< 98.2775, 0, 275.074 >
< 98.2775, 0, 275.074 >
< 98.2775, 0, 275.074 >
< 98.2775, 0, 275.074 >
< 98.2775, 0, 275.074 >
< 100.132, 0, 276.183 >
< 100.132, 0, 276.183 >
< 101.059, 0, 276.183 >
< 101.059, 0, 276.183 >
< 102.913, 0, 276.183 >
< 103.84, 0, 276.183 >
< 103.84, 0, 276.183 >
< 104.768, 0, 276.183 >
< 106.622, 0, 276.183 >
< 107.549, 0, 277.292 >
< 107.549, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 112.185, 0, 277.292 >
< 113.112, 0, 277.292 >
< 114.039, 0, 277.292 >
< 114.039, 0, 277.292 >
< 115.893, 0, 278.401 >
< 115.893, 0, 279.511 >
< 115.893, 0, 279.511 >
< 115.893, 0, 279.511 >
< 115.893, 0, 279.511 >
< 115.893, 0, 279.511 >
< 115.893, 0, 279.511 >
< 115.893, 0, 279.511 >
< 114.039, 0, 279.511 >
< 114.039, 0, 279.511 >
< 113.112, 0, 279.511 >
< 109.403, 0, 278.401 >
< 109.403, 0, 278.401 >
< 107.549, 0, 278.401 >
< 104.768, 0, 277.292 >
< 104.768, 0, 277.292 >
< 103.84, 0, 277.292 >
< 103.84, 0, 277.292 >
< 102.913, 0, 276.183 >
< 102.913, 0, 276.183 >
< 100.132, 0, 275.074 >
< 100.132, 0, 275.074 >
< 96.4232, 0, 272.856 >
< 96.4232, 0, 272.856 >
< 94.5689, 0, 271.746 >
< 91.7875, 0, 271.746 >
< 91.7875, 0, 271.746 >
< 91.7875, 0, 271.746 >
< 89.0061, 0, 269.528 >
< 89.0061, 0, 269.528 >
< 88.0789, 0, 269.528 >
< 86.2246, 0, 269.528 >
< 85.2975, 0, 268.419 >
< 84.3703, 0, 268.419 >
< 82.516, 0, 267.31 >
< 82.516, 0, 266.201 >
< 81.5889, 0, 266.201 >
< 79.7346, 0, 266.201 >
< 77.8803, 0, 263.982 >
< 76.026, 0, 263.982 >
< 75.0989, 0, 263.982 >
< 72.3174, 0, 262.873 >
< 70.4631, 0, 261.764 >
< 68.6088, 0, 260.655 >
< 65.8274, 0, 260.655 >
< 64.9003, 0, 260.655 >
< 62.1188, 0, 259.546 >
< 60.2645, 0, 259.546 >
< 59.3374, 0, 259.546 >
< 58.4102, 0, 259.546 >
< 56.5559, 0, 258.436 >
< 54.7016, 0, 258.436 >
< 54.7016, 0, 258.436 >
< 52.8473, 0, 258.436 >
< 52.8473, 0, 258.436 >
< 52.8473, 0, 258.436 >
< 51.9202, 0, 258.436 >
< 51.9202, 0, 258.436 >
< 51.9202, 0, 257.327 >
< 51.9202, 0, 256.218 >
< 50.0659, 0, 256.218 >
< 48.2116, 0, 256.218 >
< 48.2116, 0, 256.218 >
< 47.2845, 0, 255.109 >
< 45.4302, 0, 255.109 >
< 44.503, 0, 255.109 >
< 44.503, 0, 255.109 >
< 43.5759, 0, 254 >
< 43.5759, 0, 254 >
< 43.5759, 0, 254 >
< 43.5759, 0, 254 >
< 43.5759, 0, 252.891 >
< 41.7216, 0, 252.891 >
< 41.7216, 0, 251.781 >
< 40.7944, 0, 251.781 >
< 40.7944, 0, 251.781 >
< 40.7944, 0, 251.781 >
< 38.9402, 0, 251.781 >
< 38.9402, 0, 251.781 >
< 38.9402, 0, 251.781 >
< 38.9402, 0, 250.672 >
< 38.9402, 0, 250.672 >
< 38.013, 0, 251.781 >
< 38.013, 0, 250.672 >
< 37.0859, 0, 251.781 >
< 37.0859, 0, 251.781 >
< 37.0859, 0, 251.781 >
< 35.2316, 0, 251.781 >
< 35.2316, 0, 252.891 >
< 35.2316, 0, 251.781 >
< 35.2316, 0, 251.781 >
< 35.2316, 0, 251.781 >
< 37.0859, 0, 250.672 >
< 37.0859, 0, 250.672 >
< 38.9402, 0, 249.563 >
< 38.9402, 0, 249.563 >
< 38.9402, 0, 249.563 >
< 40.7944, 0, 249.563 >
< 38.9402, 0, 249.563 >
< 38.9402, 0, 249.563 >
< 38.9402, 0, 249.563 >
< 40.7944, 0, 249.563 >
< 40.7944, 0, 249.563 >
< 43.5759, 0, 248.454 >
< 44.503, 0, 248.454 >
< 45.4302, 0, 248.454 >
< 47.2845, 0, 247.345 >
< 47.2845, 0, 247.345 >
< 48.2116, 0, 246.236 >
< 50.0659, 0, 246.236 >
< 50.0659, 0, 246.236 >
< 50.0659, 0, 246.236 >
< 50.0659, 0, 246.236 >
< 50.0659, 0, 245.126 >
< 51.9202, 0, 244.017 >
< 51.9202, 0, 244.017 >
< 52.8473, 0, 242.908 >
< 52.8473, 0, 242.908 >
< 54.7016, 0, 241.799 >
< 54.7016, 0, 239.58 >
< 54.7016, 0, 237.362 >
< 54.7016, 0, 237.362 >
< 54.7016, 0, 236.253 >
< 54.7016, 0, 236.253 >
< 54.7016, 0, 236.253 >
< 54.7016, 0, 236.253 >
< 54.7016, 0, 236.253 >
< 54.7016, 0, 236.253 >
< 56.5559, 0, 236.253 >
< 56.5559, 0, 236.253 >
< 56.5559, 0, 236.253 >
< 56.5559, 0, 236.253 >
< 56.5559, 0, 236.253 >
< 56.5559, 0, 236.253 >
< 58.4102, 0, 236.253 >
< 58.4102, 0, 236.253 >
< 58.4102, 0, 235.144 >
< 58.4102, 0, 235.144 >
< 58.4102, 0, 234.035 >
< 58.4102, 0, 234.035 >
< 58.4102, 0, 232.925 >
< 58.4102, 0, 232.925 >
< 59.3374, 0, 231.816 >
< 59.3374, 0, 230.707 >
< 58.4102, 0, 230.707 >
< 58.4102, 0, 230.707 >
< 58.4102, 0, 230.707 >
< 58.4102, 0, 230.707 >
< 56.5559, 0, 230.707 >
< 56.5559, 0, 230.707 >
< 56.5559, 0, 230.707 >
< 54.7016, 0, 231.816 >
< 52.8473, 0, 231.816 >
< 51.9202, 0, 231.816 >
< 51.9202, 0, 231.816 >
< 50.0659, 0, 231.816 >
< 50.0659, 0, 232.925 >
< 50.0659, 0, 232.925 >
< 48.2116, 0, 232.925 >
< 48.2116, 0, 234.035 >
< 47.2845, 0, 234.035 >
< 47.2845, 0, 234.035 >
< 45.4302, 0, 235.144 >
< 45.4302, 0, 235.144 >
< 45.4302, 0, 235.144 >
< 44.503, 0, 236.253 >
< 44.503, 0, 236.253 >
< 43.5759, 0, 237.362 >
< 43.5759, 0, 237.362 >
< 41.7216, 0, 238.471 >
< 41.7216, 0, 238.471 >
< 41.7216, 0, 238.471 >
< 41.7216, 0, 239.58 >
< 40.7944, 0, 239.58 >
< 40.7944, 0, 240.69 >
< 40.7944, 0, 240.69 >
< 40.7944, 0, 240.69 >
< 41.7216, 0, 240.69 >
< 40.7944, 0, 242.908 >
< 40.7944, 0, 242.908 >
< 40.7944, 0, 242.908 >
< 40.7944, 0, 242.908 >
< 40.7944, 0, 242.908 >
< 40.7944, 0, 244.017 >
< 40.7944, 0, 244.017 >
< 40.7944, 0, 244.017 >
< 40.7944, 0, 245.126 >
< 40.7944, 0, 245.126 >
< 40.7944, 0, 245.126 >
< 40.7944, 0, 245.126 >
< 40.7944, 0, 245.126 >
< 40.7944, 0, 246.236 >
< 40.7944, 0, 246.236 >
< 40.7944, 0, 246.236 >
< 40.7944, 0, 246.236 >
< 40.7944, 0, 246.236 >
< 40.7944, 0, 246.236 >
< 40.7944, 0, 247.345 >
< 40.7944, 0, 248.454 >
< 40.7944, 0, 248.454 >
< 40.7944, 0, 248.454 >
< 40.7944, 0, 249.563 >
< 40.7944, 0, 249.563 >
< 40.7944, 0, 249.563 >
< 40.7944, 0, 249.563 >
< 41.7216, 0, 249.563 >
< 41.7216, 0, 250.672 >
< 41.7216, 0, 250.672 >
< 41.7216, 0, 250.672 >
< 41.7216, 0, 250.672 >
< 43.5759, 0, 250.672 >
< 43.5759, 0, 250.672 >
< 43.5759, 0, 250.672 >
< 43.5759, 0, 251.781 >
< 43.5759, 0, 251.781 >
< 44.503, 0, 251.781 >
< 44.503, 0, 251.781 >
< 44.503, 0, 252.891 >
< 44.503, 0, 252.891 >
< 44.503, 0, 254 >
< 44.503, 0, 254 >
< 44.503, 0, 255.109 >
< 44.503, 0, 255.109 >
< 45.4302, 0, 256.218 >
< 45.4302, 0, 257.327 >
< 45.4302, 0, 257.327 >
< 45.4302, 0, 257.327 >
< 45.4302, 0, 258.436 >
< 45.4302, 0, 258.436 >
< 45.4302, 0, 259.546 >
< 45.4302, 0, 259.546 >
< 47.2845, 0, 259.546 >
< 47.2845, 0, 259.546 >
< 47.2845, 0, 259.546 >
< 47.2845, 0, 259.546 >
< 48.2116, 0, 260.655 >
< 48.2116, 0, 260.655 >
< 48.2116, 0, 260.655 >
< 50.0659, 0, 260.655 >
< 50.0659, 0, 260.655 >
< 50.0659, 0, 260.655 >
< 50.0659, 0, 261.764 >
< 50.0659, 0, 261.764 >
< 50.0659, 0, 261.764 >
< 51.9202, 0, 261.764 >
< 51.9202, 0, 261.764 >
< 51.9202, 0, 262.873 >
< 51.9202, 0, 261.764 >
< 52.8473, 0, 261.764 >
< 52.8473, 0, 261.764 >
< 54.7016, 0, 261.764 >
< 54.7016, 0, 261.764 >
< 54.7016, 0, 261.764 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 260.655 >
< 56.5559, 0, 261.764 >
< 56.5559, 0, 261.764 >
< 56.5559, 0, 262.873 >
< 56.5559, 0, 262.873 >
< 58.4102, 0, 262.873 >
< 58.4102, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 59.3374, 0, 262.873 >
< 60.2645, 0, 262.873 >
< 60.2645, 0, 262.873 >
< 60.2645, 0, 262.873 >
< 60.2645, 0, 262.873 >
< 62.1188, 0, 262.873 >
< 62.1188, 0, 262.873 >
< 62.1188, 0, 262.873 >
< 63.046, 0, 262.873 >
< 63.046, 0, 262.873 >
< 63.046, 0, 262.873 >
< 64.9003, 0, 262.873 >
< 63.046, 0, 262.873 >
< 63.046, 0, 263.982 >
< 63.046, 0, 263.982 >
< 63.046, 0, 263.982 >
< 63.046, 0, 265.091 >
< 63.046, 0, 266.201 >
< 64.9003, 0, 266.201 >
< 63.046, 0, 266.201 >
< 63.046, 0, 266.201 >
< 63.046, 0, 266.201 >
< 62.1188, 0, 267.31 >
< 62.1188, 0, 267.31 >
< 62.1188, 0, 267.31 >
< 62.1188, 0, 268.419 >
< 62.1188, 0, 268.419 >
< 63.046, 0, 268.419 >
< 63.046, 0, 268.419 >
< 63.046, 0, 269.528 >
< 64.9003, 0, 269.528 >
< 64.9003, 0, 269.528 >
< 65.8274, 0, 269.528 >
< 66.7545, 0, 269.528 >
< 68.6088, 0, 269.528 >
< 68.6088, 0, 269.528 >
< 69.536, 0, 269.528 >
< 70.4631, 0, 269.528 >
< 70.4631, 0, 269.528 >
< 72.3174, 0, 269.528 >
< 72.3174, 0, 269.528 >
< 72.3174, 0, 269.528 >
< 73.2446, 0, 269.528 >
< 72.3174, 0, 269.528 >
< 72.3174, 0, 270.637 >
< 73.2446, 0, 270.637 >
< 72.3174, 0, 270.637 >
< 73.2446, 0, 271.746 >
< 75.0989, 0, 271.746 >
< 75.0989, 0, 271.746 >
< 76.026, 0, 271.746 >
< 76.026, 0, 271.746 >
< 77.8803, 0, 271.746 >
< 77.8803, 0, 271.746 >
< 78.8074, 0, 271.746 >
< 78.8074, 0, 271.746 >
< 79.7346, 0, 271.746 >
< 79.7346, 0, 271.746 >
< 81.5889, 0, 272.856 >
< 81.5889, 0, 272.856 >
< 82.516, 0, 272.856 >
< 82.516, 0, 272.856 >
< 82.516, 0, 272.856 >
< 84.3703, 0, 272.856 >
< 84.3703, 0, 272.856 >
< 85.2975, 0, 272.856 >
< 85.2975, 0, 272.856 >
< 86.2246, 0, 272.856 >
< 86.2246, 0, 272.856 >
< 86.2246, 0, 272.856 >
< 86.2246, 0, 272.856 >
< 85.2975, 0, 273.965 >
< 85.2975, 0, 273.965 >
< 85.2975, 0, 273.965 >
< 84.3703, 0, 275.074 >
< 84.3703, 0, 275.074 >
< 84.3703, 0, 275.074 >
< 84.3703, 0, 275.074 >
< 85.2975, 0, 275.074 >
< 85.2975, 0, 276.183 >
< 85.2975, 0, 276.183 >
< 84.3703, 0, 276.183 >
< 85.2975, 0, 276.183 >
< 85.2975, 0, 277.292 >
< 85.2975, 0, 277.292 >
< 85.2975, 0, 277.292 >
< 85.2975, 0, 277.292 >
< 85.2975, 0, 277.292 >
< 85.2975, 0, 277.292 >
< 86.2246, 0, 277.292 >
< 88.0789, 0, 277.292 >
< 89.0061, 0, 277.292 >
< 89.9332, 0, 278.401 >
< 89.9332, 0, 278.401 >
< 91.7875, 0, 278.401 >
< 91.7875, 0, 278.401 >
< 94.5689, 0, 278.401 >
< 94.5689, 0, 278.401 >
< 94.5689, 0, 278.401 >
< 96.4232, 0, 278.401 >
< 96.4232, 0, 278.401 >
< 98.2775, 0, 278.401 >
< 98.2775, 0, 278.401 >
< 98.2775, 0, 278.401 >
< 98.2775, 0, 278.401 >
< 98.2775, 0, 278.401 >
< 100.132, 0, 278.401 >
< 100.132, 0, 278.401 >
< 101.059, 0, 278.401 >
< 101.059, 0, 278.401 >
< 102.913, 0, 278.401 >
< 102.913, 0, 278.401 >
< 103.84, 0, 277.292 >
< 103.84, 0, 277.292 >
< 103.84, 0, 277.292 >
< 104.768, 0, 277.292 >
< 104.768, 0, 277.292 >
< 106.622, 0, 277.292 >
< 106.622, 0, 277.292 >
< 106.622, 0, 277.292 >
< 106.622, 0, 277.292 >
< 106.622, 0, 277.292 >
< 107.549, 0, 277.292 >
< 107.549, 0, 277.292 >
< 107.549, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 277.292 >
< 109.403, 0, 278.401 >
< 112.185, 0, 278.401 >
< 113.112, 0, 278.401 >
< 107.549, 0, 280.62 >
< 100.132, 0, 278.401 >
< 94.5689, 0, 273.965 >
< 91.7875, 0, 272.856 >
< 91.7875, 0, 271.746 >
< 89.0061, 0, 269.528 >
< 88.0789, 0, 269.528 >
< 86.2246, 0, 268.419 >
< 86.2246, 0, 268.419 >
< 84.3703, 0, 266.201 >
< 82.516, 0, 266.201 >
< 81.5889, 0, 265.091 >
< 81.5889, 0, 263.982 >
< 78.8074, 0, 262.873 >
< 76.026, 0, 261.764 >
< 76.026, 0, 260.655 >
< 75.0989, 0, 260.655 >
< 73.2446, 0, 260.655 >
< 73.2446, 0, 259.546 >
< 70.4631, 0, 258.436 >
< 69.536, 0, 257.327 >
< 69.536, 0, 257.327 >
< 68.6088, 0, 257.327 >
< 66.7545, 0, 256.218 >
< 66.7545, 0, 256.218 >
< 65.8274, 0, 255.109 >
< 65.8274, 0, 255.109 >
< 63.046, 0, 255.109 >
